500
2	2
1	1	0	4	16
1	1	0	4	70
1	1	0	4	47
1	1	0	4	63
1	1	0	4	4
1	1	0	4	120
1	1	0	4	76
1	1	0	4	2
2	1	0	4	546
1	1	0	4	42
1	1	0	4	51
1	1	0	4	57
1	1	0	4	39
1	1	0	4	77
1	1	0	4	16
1	1	0	4	62
2	1	0	4	294
1	1	0	4	23
1	1	0	4	9
1	1	0	4	25
1	1	0	4	140
1	1	0	4	83
1	1	0	4	36
1	1	0	4	63
1	1	0	4	73
1	1	0	4	28
1	1	0	4	1
1	1	0	4	95
1	1	0	4	77
1	1	0	4	60
1	1	0	4	90
1	1	0	4	7
1	1	0	4	3
1	1	0	4	14
1	1	0	4	10
1	1	0	4	39
1	1	0	4	11
1	1	0	4	20
1	1	0	4	1
1	1	0	4	37
1	1	0	4	3
1	1	0	4	1
1	1	0	4	7
1	1	0	4	10
1	1	0	4	109
1	1	0	4	16
1	1	0	4	3
1	1	0	4	31
1	1	0	4	13
1	1	0	4	4
1	1	0	4	16
1	1	0	4	21
1	1	0	4	12
1	1	0	4	160
1	1	0	4	3
1	1	0	4	304
1	1	0	4	63
1	1	0	4	6
1	1	0	4	26
2	1	0	4	204
1	1	0	4	12
1	1	0	4	31
1	1	0	4	25
1	1	0	4	19
1	1	0	4	21
1	1	0	4	14
1	1	0	4	234
1	1	0	4	26
1	1	0	4	34
1	1	0	4	5
1	1	0	4	19
1	1	0	4	119
1	1	0	4	4
1	1	0	4	9
1	1	0	4	172
1	1	0	4	58
1	1	0	4	113
1	1	0	4	9
1	1	0	4	12
1	1	0	4	99
1	1	0	4	1
1	1	0	4	133
1	1	0	4	26
1	1	0	4	2
1	1	0	4	18
1	1	0	4	11
1	1	0	4	74
1	1	0	4	54
1	1	0	4	3
1	1	0	4	68
1	1	0	4	107
1	1	0	4	51
1	1	0	4	92
1	1	0	4	6
1	1	0	4	53
1	1	0	4	22
1	1	0	4	49
1	1	0	4	1
1	1	0	4	59
1	1	0	4	6
1	1	0	4	42
1	1	0	4	24
1	1	0	4	12
1	1	0	4	38
1	1	0	4	17
1	1	0	4	12
1	1	0	4	1
1	1	0	4	2
1	1	0	4	193
1	1	0	4	28
1	1	0	4	8
1	1	0	4	189
1	1	0	4	30
1	1	0	4	3
1	1	0	4	96
1	1	0	4	1
1	1	0	4	102
1	1	0	4	132
1	1	0	4	8
1	1	0	4	97
1	1	0	4	43
1	1	0	4	18
1	1	0	4	9
1	1	0	4	69
1	1	0	4	86
1	1	0	4	42
1	1	0	4	21
1	1	0	4	18
1	1	0	4	2
1	1	0	4	23
1	1	0	4	34
1	1	0	4	179
1	1	0	4	51
1	1	0	4	234
1	1	0	4	25
1	1	0	4	58
1	1	0	4	18
1	1	0	4	34
1	1	0	4	485
1	1	0	4	16
1	1	0	4	54
1	1	0	4	72
1	1	0	4	4
1	1	0	4	18
1	1	0	4	187
1	1	0	4	6
1	1	0	4	14
1	1	0	4	20
1	1	0	4	14
1	1	0	4	10
1	1	0	4	410
1	1	0	4	6
1	1	0	4	36
1	1	0	4	30
1	1	0	4	41
1	1	0	4	11
1	1	0	4	82
1	1	0	4	26
1	1	0	4	8
1	1	0	4	9
1	1	0	4	54
1	1	0	4	162
1	1	0	4	99
1	1	0	4	4
1	1	0	4	93
1	1	0	4	7
1	1	0	4	59
1	1	0	4	216
1	1	0	4	94
1	1	0	4	73
1	1	0	4	80
1	1	0	4	8
1	1	0	4	190
1	1	0	4	7
1	1	0	4	237
1	1	0	4	65
1	1	0	4	52
1	1	0	4	3
1	1	0	4	3
1	1	0	4	34
1	1	0	4	23
1	1	0	4	136
1	1	0	4	1
1	1	0	4	61
1	1	0	4	5
2	1	0	4	162
1	1	0	4	58
1	1	0	4	2
1	1	0	4	79
1	1	0	4	16
1	1	0	4	72
1	1	0	4	11
1	1	0	4	353
1	1	0	4	84
1	1	0	4	7
1	1	0	4	14
1	1	0	4	13
1	1	0	4	1
1	1	0	4	153
1	1	0	4	21
1	1	0	4	42
1	1	0	4	6
1	1	0	4	4
1	1	0	4	127
1	1	0	4	39
1	1	0	4	7
1	1	0	4	64
1	1	0	4	11
1	1	0	4	147
1	1	0	4	3
1	1	0	4	208
1	1	0	4	24
1	1	0	4	16
1	1	0	4	16
1	1	0	4	18
1	1	0	4	85
1	1	0	4	10
1	1	0	4	139
1	1	0	4	35
1	1	0	4	348
1	1	0	4	9
1	1	0	4	171
1	1	0	4	1
1	1	0	4	55
1	1	0	4	13
1	1	0	4	8
1	1	0	4	331
1	1	0	4	111
1	1	0	4	564
1	1	0	4	6
1	1	0	4	29
1	1	0	4	423
1	1	0	4	1
1	1	0	4	16
1	1	0	4	33
1	1	0	4	13
1	1	0	4	121
1	1	0	4	9
1	1	0	4	50
1	1	0	4	107
1	1	0	4	33
1	1	0	4	98
1	1	0	4	6
1	1	0	4	13
1	1	0	4	15
1	1	0	4	12
1	1	0	4	4
1	1	0	4	34
1	1	0	4	15
1	1	0	4	36
1	1	0	4	69
1	2	0	4	264
1	1	0	4	8
1	1	0	4	18
1	1	0	4	17
1	1	0	4	7
1	1	0	4	2
1	1	0	4	37
1	1	0	4	7
1	1	0	4	2
1	1	0	4	49
1	1	0	4	44
1	1	0	4	42
1	1	0	4	552
1	1	0	4	41
1	1	0	4	86
1	1	0	4	31
1	1	0	4	106
1	1	0	4	23
1	1	0	4	12
1	1	0	4	88
1	1	0	4	18
1	1	0	4	14
1	1	0	4	62
1	1	0	4	5
1	1	0	4	48
1	1	0	4	22
1	1	0	4	10
1	1	0	4	6
1	1	0	4	421
1	1	0	4	14
1	1	0	4	68
1	1	0	4	5
1	1	0	4	3
1	1	0	4	24
1	1	0	4	57
1	1	0	4	9
1	1	0	4	2
1	1	0	4	3
1	1	0	4	53
1	2	0	4	150
1	1	0	4	88
1	1	0	4	30
1	1	0	4	13
1	1	0	4	60
1	1	0	4	5
1	1	0	4	18
1	1	0	4	11
1	1	0	4	23
1	1	0	4	89
1	1	0	4	19
1	1	0	4	141
1	1	0	4	29
1	1	0	4	41
1	1	0	4	46
1	1	0	4	26
1	1	0	4	71
1	1	0	4	88
1	1	0	4	15
1	1	0	4	154
1	1	0	4	280
1	1	0	4	28
1	1	0	4	65
1	1	0	4	56
1	1	0	4	17
1	1	0	4	74
1	1	0	4	6
1	1	0	4	120
1	1	0	4	28
1	1	0	4	297
1	1	0	4	9
1	1	0	4	6
1	1	0	4	160
1	1	0	4	16
1	1	0	4	13
1	1	0	4	52
1	1	0	4	2
1	1	0	4	27
1	1	0	4	17
1	1	0	4	106
1	1	0	4	20
1	1	0	4	4
1	1	0	4	414
1	1	0	4	24
1	1	0	4	29
1	1	0	4	43
1	1	0	4	58
1	1	0	4	11
1	1	0	4	24
1	1	0	4	31
1	1	0	4	81
1	1	0	4	4
1	1	0	4	33
1	1	0	4	17
1	1	0	4	17
1	1	0	4	62
1	1	0	4	68
1	1	0	4	27
1	1	0	4	9
1	1	0	4	17
1	1	0	4	105
1	1	0	4	3
1	1	0	4	1
1	1	0	4	226
1	1	0	4	242
1	1	0	4	3
1	1	0	4	325
1	1	0	4	63
1	1	0	4	262
1	1	0	4	23
1	1	0	4	73
1	1	0	4	12
1	1	0	4	62
1	1	0	4	15
1	1	0	4	91
1	1	0	4	122
1	1	0	4	10
1	1	0	4	77
1	1	0	4	5
1	1	0	4	18
1	1	0	4	8
1	1	0	4	13
1	1	0	4	21
1	1	0	4	19
1	1	0	4	19
1	1	0	4	15
1	1	0	4	19
1	1	0	4	88
1	1	0	4	39
1	1	0	4	197
1	1	0	4	3
1	1	0	4	3
1	1	0	4	295
1	1	0	4	114
1	1	0	4	13
1	1	0	4	86
1	1	0	4	18
1	1	0	4	66
1	1	0	4	110
1	1	0	4	10
1	1	0	4	153
1	1	0	4	191
1	1	0	4	1
1	1	0	4	19
1	1	0	4	32
1	1	0	4	82
1	1	0	4	23
1	1	0	4	82
1	1	0	4	463
1	1	0	4	28
1	1	0	4	15
1	1	0	4	6
1	1	0	4	2
1	1	0	4	2
1	1	0	4	21
1	1	0	4	8
1	1	0	4	4
1	1	0	4	48
1	1	0	4	87
1	1	0	4	2
1	1	0	4	29
1	1	0	4	5
1	1	0	4	49
1	1	0	4	191
1	1	0	4	297
1	1	0	4	8
1	1	0	4	29
1	1	0	4	2
1	1	0	4	28
1	1	0	4	132
1	1	0	4	19
1	1	0	4	35
1	1	0	4	47
1	1	0	4	54
1	1	0	4	2
1	1	0	4	2
2	1	0	4	108
1	1	0	4	12
1	1	0	4	25
1	1	0	4	79
1	1	0	4	114
1	1	0	4	16
1	1	0	4	33
1	1	0	4	36
1	1	0	4	5
1	1	0	4	10
1	1	0	4	43
1	1	0	4	7
1	1	0	4	22
1	1	0	4	10
1	1	0	4	38
1	1	0	4	45
1	1	0	4	77
1	1	0	4	30
1	1	0	4	5
1	1	0	4	11
1	1	0	4	168
1	1	0	4	4
1	1	0	4	57
1	1	0	4	6
1	1	0	4	5
1	1	0	4	5
1	1	0	4	95
1	1	0	4	92
1	1	0	4	15
1	1	0	4	38
1	1	0	4	36
1	1	0	4	34
1	1	0	4	127
1	1	0	4	132
1	1	0	4	108
1	1	0	4	20
1	1	0	4	137
1	1	0	4	5
1	1	0	4	197
1	1	0	4	35
1	1	0	4	6
1	1	0	4	15
1	1	0	4	18
1	1	0	4	2
1	1	0	4	1
1	1	0	4	264
1	1	0	4	187
1	1	0	4	63
1	1	0	4	1
1	1	0	4	70
1	1	0	4	2
1	1	0	4	1
1	1	0	4	111
1	1	0	4	103
1	1	0	4	89
1	1	0	4	2
1	1	0	4	157
1	1	0	4	45
1	1	0	4	12
1	1	0	4	298
1	1	0	4	124
1	1	0	4	290
1	1	0	4	44
1	1	0	4	100
1	1	0	4	14
1	1	0	4	129
1	1	0	4	31
1	1	0	4	8
1	1	0	4	2
1	1	0	4	15
1	1	0	4	60
1	1	0	4	112
1	1	0	4	7
1	1	0	4	30
