50
2	2
1	1	0	3	64
1	1	0	3	30
1	1	0	3	149
1	1	0	3	1
1	1	0	3	29
1	1	0	3	2
1	1	0	3	9
1	1	0	3	1
2	1	0	3	160
1	1	0	3	160
1	1	0	3	14
1	1	0	3	58
1	1	0	3	154
1	1	0	3	15
1	1	0	3	2
1	1	0	3	18
1	1	0	3	33
1	1	0	3	35
1	1	0	3	37
1	1	0	3	2
1	1	0	3	50
1	1	0	3	19
1	1	0	3	1
1	1	0	3	33
1	1	0	3	163
1	1	0	3	19
1	1	0	3	9
1	1	0	3	53
1	1	0	3	55
1	1	0	3	16
1	1	0	3	12
1	1	0	3	105
1	1	0	3	9
1	1	0	3	18
1	1	0	3	59
1	1	0	3	52
1	1	0	3	262
1	1	0	3	163
1	1	0	3	64
1	1	0	3	1
1	1	0	3	27
1	1	0	3	42
1	1	0	3	355
1	1	0	3	15
1	1	0	3	21
1	1	0	3	6
1	1	0	3	16
1	1	0	3	19
1	1	0	3	1
1	1	0	3	3
