1000
2	2
1	1	0	1	3
1	1	0	1	4
1	1	0	1	107
1	1	0	1	24
1	1	0	1	253
1	1	0	1	169
1	1	0	1	35
1	1	0	1	18
1	1	0	1	113
1	1	0	1	137
1	1	0	1	2
1	2	0	1	486
1	1	0	1	29
1	1	0	1	10
1	1	0	1	23
1	1	0	1	12
1	1	0	1	17
1	1	0	1	25
1	1	0	1	2
1	1	0	1	11
1	1	0	1	21
1	1	0	1	328
1	1	0	1	291
1	1	0	1	11
1	1	0	1	35
1	1	0	1	295
1	1	0	1	197
1	1	0	1	30
1	1	0	1	115
1	1	0	1	310
1	1	0	1	201
1	1	0	1	210
1	1	0	1	20
1	1	0	1	35
1	1	0	1	108
1	1	0	1	424
1	1	0	1	12
1	1	0	1	157
1	1	0	1	251
1	1	0	1	184
1	1	0	1	8
1	1	0	1	2
1	1	0	1	64
1	1	0	1	108
1	1	0	1	10
1	1	0	1	401
1	1	0	1	36
1	1	0	1	182
1	1	0	1	20
1	1	0	1	5
1	1	0	1	50
1	1	0	1	1
1	1	0	1	63
2	1	0	1	52
1	1	0	1	74
1	1	0	1	6
1	1	0	1	63
1	1	0	1	28
1	1	0	1	29
1	1	0	1	2
1	1	0	1	294
1	1	0	1	165
1	1	0	1	32
1	1	0	1	8
1	1	0	1	100
1	1	0	1	25
1	1	0	1	334
1	1	0	1	160
1	1	0	1	23
1	1	0	1	29
1	1	0	1	19
1	1	0	1	6
1	1	0	1	153
1	1	0	1	107
1	1	0	1	87
1	1	0	1	229
1	1	0	1	74
1	1	0	1	46
1	1	0	1	14
1	1	0	1	22
1	1	0	1	12
1	1	0	1	8
1	1	0	1	48
1	1	0	1	6
1	1	0	1	182
1	1	0	1	9
1	1	0	1	3
1	1	0	1	1
1	1	0	1	270
1	1	0	1	6
1	1	0	1	182
1	1	0	1	55
1	1	0	1	120
1	1	0	1	56
1	1	0	1	9
1	1	0	1	100
1	1	0	1	55
1	1	0	1	49
1	1	0	1	156
1	1	0	1	5
1	1	0	1	28
1	1	0	1	1
1	1	0	1	3
1	1	0	1	501
1	1	0	1	293
1	1	0	1	158
1	1	0	1	79
1	1	0	1	70
1	1	0	1	10
1	1	0	1	6
1	1	0	1	9
1	1	0	1	21
1	1	0	1	7
1	1	0	1	192
1	1	0	1	17
1	1	0	1	3
1	1	0	1	2
1	1	0	1	59
1	1	0	1	1
1	1	0	1	1
1	1	0	1	28
1	1	0	1	144
1	1	0	1	28
1	1	0	1	65
1	1	0	1	9
1	1	0	1	3
1	1	0	1	1
1	1	0	1	60
1	1	0	1	28
1	1	0	1	19
1	1	0	1	64
1	1	0	1	27
1	1	0	1	1
1	1	0	1	5
1	1	0	1	106
1	1	0	1	1
1	1	0	1	72
1	1	0	1	81
1	1	0	1	6
1	1	0	1	38
1	1	0	1	25
1	1	0	1	68
1	1	0	1	14
1	1	0	1	13
1	1	0	1	2
1	1	0	1	62
1	1	0	1	92
1	1	0	1	21
1	1	0	1	5
1	1	0	1	4
1	1	0	1	12
1	1	0	1	93
1	1	0	1	278
1	1	0	1	191
1	1	0	1	57
1	1	0	1	1
1	1	0	1	29
1	1	0	1	7
1	1	0	1	36
1	1	0	1	137
1	1	0	1	23
1	1	0	1	21
1	1	0	1	15
1	1	0	1	38
1	1	0	1	126
1	1	0	1	115
1	1	0	1	23
1	1	0	1	3
1	1	0	1	40
1	1	0	1	2
1	1	0	1	5
1	1	0	1	16
1	1	0	1	195
1	1	0	1	104
1	1	0	1	3
1	1	0	1	16
1	1	0	1	126
1	1	0	1	16
1	1	0	1	176
1	1	0	1	6
1	2	0	1	112
1	1	0	1	71
1	1	0	1	68
1	1	0	1	88
1	1	0	1	62
1	1	0	1	1
1	1	0	1	125
1	1	0	1	120
1	1	0	1	23
1	1	0	1	40
1	1	0	1	159
1	1	0	1	119
1	1	0	1	72
1	1	0	1	336
1	1	0	1	36
1	1	0	1	11
1	1	0	1	92
1	2	0	1	212
1	1	0	1	22
1	1	0	1	9
1	1	0	1	48
1	1	0	1	29
1	1	0	1	49
1	1	0	1	3
1	1	0	1	21
1	1	0	1	393
1	1	0	1	14
1	1	0	1	20
1	1	0	1	147
1	1	0	1	52
1	1	0	1	49
1	1	0	1	81
1	1	0	1	309
1	1	0	1	7
1	1	0	1	21
1	1	0	1	3
1	1	0	1	73
1	2	0	1	180
1	1	0	1	6
1	1	0	1	17
1	1	0	1	32
1	1	0	1	17
1	1	0	1	6
1	1	0	1	2
1	1	0	1	182
1	1	0	1	238
1	1	0	1	24
1	1	0	1	5
1	1	0	1	48
1	1	0	1	8
1	1	0	1	13
1	1	0	1	49
1	1	0	1	2
1	1	0	1	176
1	1	0	1	10
1	1	0	1	10
1	1	0	1	10
1	1	0	1	64
1	1	0	1	31
1	2	0	1	24
1	1	0	1	2
1	1	0	1	184
1	1	0	1	12
1	1	0	1	82
1	1	0	1	25
1	1	0	1	18
1	1	0	1	6
1	1	0	1	6
1	1	0	1	43
1	1	0	1	6
1	1	0	1	82
1	1	0	1	77
1	1	0	1	13
1	1	0	1	21
1	1	0	1	69
1	2	0	1	112
1	1	0	1	77
1	1	0	1	75
1	1	0	1	62
1	1	0	1	9
1	1	0	1	40
1	1	0	1	349
1	1	0	1	11
1	1	0	1	3
1	1	0	1	42
1	1	0	1	83
1	1	0	1	36
1	1	0	1	47
1	1	0	1	29
1	1	0	1	21
1	1	0	1	510
1	1	0	1	302
1	1	0	1	30
1	1	0	1	31
1	1	0	1	47
1	1	0	1	50
1	1	0	1	53
1	1	0	1	159
2	1	0	1	40
1	1	0	1	44
1	1	0	1	10
1	1	0	1	201
1	1	0	1	32
1	1	0	1	74
1	1	0	1	224
1	1	0	1	59
1	1	0	1	1
1	1	0	1	34
1	1	0	1	81
1	1	0	1	28
1	1	0	1	1
1	1	0	1	5
1	1	0	1	46
1	1	0	1	14
1	1	0	1	6
1	1	0	1	9
1	1	0	1	24
1	1	0	1	12
1	1	0	1	120
1	1	0	1	2
1	1	0	1	69
1	1	0	1	392
1	1	0	1	227
1	1	0	1	73
1	1	0	1	138
1	1	0	1	96
1	1	0	1	17
1	1	0	1	7
1	1	0	1	211
1	1	0	1	42
1	1	0	1	106
1	1	0	1	15
1	1	0	1	11
1	1	0	1	4
1	1	0	1	80
1	1	0	1	100
1	1	0	1	13
1	1	0	1	71
1	1	0	1	75
1	1	0	1	241
1	1	0	1	7
1	1	0	1	38
1	1	0	1	28
1	1	0	1	144
1	1	0	1	11
1	1	0	1	2
1	1	0	1	252
1	1	0	1	360
1	1	0	1	52
1	1	0	1	83
1	1	0	1	2
1	1	0	1	5
1	1	0	1	79
1	1	0	1	21
1	1	0	1	216
1	1	0	1	35
1	1	0	1	29
1	1	0	1	140
1	1	0	1	122
1	1	0	1	8
1	1	0	1	114
1	1	0	1	9
1	1	0	1	129
1	1	0	1	170
1	1	0	1	72
1	1	0	1	42
1	1	0	1	89
1	1	0	1	80
1	1	0	1	73
1	1	0	1	21
1	1	0	1	28
1	1	0	1	9
1	1	0	1	3
1	1	0	1	9
1	1	0	1	5
1	1	0	1	14
1	1	0	1	19
1	1	0	1	11
1	1	0	1	12
1	1	0	1	8
1	1	0	1	147
1	1	0	1	81
1	1	0	1	58
1	1	0	1	14
1	1	0	1	131
1	1	0	1	10
1	1	0	1	123
1	1	0	1	107
1	1	0	1	245
1	1	0	1	7
1	1	0	1	205
1	1	0	1	184
1	1	0	1	238
1	1	0	1	1
1	1	0	1	35
1	1	0	1	72
1	1	0	1	119
1	1	0	1	5
1	1	0	1	63
1	1	0	1	67
1	1	0	1	68
1	1	0	1	16
1	1	0	1	1
1	1	0	1	126
1	1	0	1	27
2	1	0	1	80
1	1	0	1	65
1	1	0	1	88
1	1	0	1	56
1	1	0	1	121
1	1	0	1	4
1	1	0	1	32
1	1	0	1	182
1	1	0	1	9
1	1	0	1	333
1	1	0	1	45
1	1	0	1	67
1	1	0	1	48
