50
2	2
1	1	0	3	213
1	1	0	3	12
1	1	0	3	24
1	1	0	3	20
1	1	0	3	5
1	1	0	3	44
1	1	0	3	28
1	1	0	3	106
1	1	0	3	214
1	1	0	3	157
1	1	0	3	31
1	2	0	3	80
1	1	0	3	19
1	1	0	3	2
1	1	0	3	4
1	1	0	3	1
1	1	0	3	21
1	1	0	3	9
1	1	0	3	27
1	1	0	3	71
1	1	0	3	3
1	1	0	3	280
1	2	0	3	32
1	1	0	3	259
1	1	0	3	148
1	1	0	3	93
1	1	0	3	8
1	1	0	3	253
1	1	0	3	24
1	1	0	3	234
1	1	0	3	324
1	1	0	3	6
1	1	0	3	33
1	1	0	3	79
1	1	0	3	24
1	1	0	3	9
1	1	0	3	4
1	1	0	3	2
1	1	0	3	38
1	1	0	3	51
1	1	0	3	87
1	1	0	3	2
1	1	0	3	49
1	1	0	3	205
1	1	0	3	5
1	1	0	3	9
1	1	0	3	30
1	1	0	3	45
1	1	0	3	14
1	1	0	3	12
