50
2	2
1	1	0	3	140
1	1	0	3	30
1	1	0	3	81
1	1	0	3	32
1	1	0	3	35
1	1	0	3	68
1	1	0	3	245
1	1	0	3	241
2	1	0	3	36
1	1	0	3	79
1	1	0	3	123
1	1	0	3	26
1	1	0	3	121
1	1	0	3	114
1	1	0	3	5
1	1	0	3	184
1	1	0	3	126
1	1	0	3	26
1	1	0	3	27
2	1	0	3	132
1	1	0	3	147
1	1	0	3	86
1	1	0	3	16
1	1	0	3	63
1	2	0	3	180
1	1	0	3	239
1	1	0	3	16
1	1	0	3	55
1	1	0	3	6
1	1	0	3	1
1	1	0	3	58
1	1	0	3	182
1	1	0	3	31
1	1	0	3	29
1	1	0	3	132
1	1	0	3	74
1	1	0	3	40
1	1	0	3	36
1	1	0	3	31
1	1	0	3	59
1	1	0	3	78
1	1	0	3	13
1	1	0	3	73
1	1	0	3	10
1	1	0	3	94
1	1	0	3	19
1	1	0	3	378
1	1	0	3	332
1	1	0	3	80
1	1	0	3	153
